home_team,away_team,home_score,away_score,home_rating_before,away_rating_before,home_rating_after,away_rating_after,home_change,away_change
Mors-Thy Håndbold,TTH Holstebro,34,26,1316.1246884444167,1467.348562362182,1324.5452495262352,1458.9280012803636,8.420561081818457,-8.420561081818457
Ribe-Esbjerg HH,Lemvig-Thyborøn Håndbold,27,25,1364.4251763630418,1265.7042187904758,1368.6466642758228,1261.4827308776948,4.221487912780891,-4.221487912780891
Fredericia Håndboldklub,GOG,33,30,1379.427055401695,2148.2750337025113,1393.427055401695,2134.2750337025113,14.0,-14.0
Skanderborg Håndbold,Bjerringbro-Silkeborg,25,36,1415.8657971757373,1438.3472556123813,1408.123485677473,1446.0895671106457,-7.742311498264381,7.742311498264381
KIF Kolding,Skjern Håndbold,28,31,1277.1148971288678,1474.0494202126852,1272.303397116676,1478.860920224877,-4.811500012191869,4.811500012191869
Nordsjælland Håndbold,Ribe-Esbjerg HH,29,24,1250.845351722763,1368.6466642758228,1258.7044137736546,1360.7876022249313,7.859062050891402,-7.859062050891402
Århus Håndbold,Fredericia Håndboldklub,30,22,1345.3203863716958,1393.427055401695,1352.0085784113999,1386.738863361991,6.688192039703987,-6.688192039703987
TTH Holstebro,Mors-Thy Håndbold,31,26,1458.9280012803636,1324.5452495262352,1462.5503710508942,1320.9228797557046,3.6223697705306432,-3.6223697705306432
Ribe-Esbjerg HH,GOG Håndbold,25,29,1360.7876022249313,1497.7444036955176,1354.9684764896372,1503.5635294308117,-5.8191257352941514,5.819125735294151
Mors-Thy Håndbold,Aalborg Håndbold,33,30,1320.9228797557046,1530.4434451580357,1330.3228252544636,1521.0434996592767,9.399945498759163,-9.399945498759163
Bjerringbro-Silkeborg,Skanderborg Håndbold,31,25,1446.0895671106457,1408.123485677473,1451.3317369425683,1402.8813158455503,5.242169831922696,-5.242169831922696
Århus Håndbold,Skanderborg Håndbold,35,25,1352.0085784113999,1402.8813158455503,1358.7432404002936,1396.1466538566565,6.734661988893727,-6.734661988893727
Aalborg Håndbold,Nordsjælland Håndbold,34,25,1521.0434996592767,1258.7044137736546,1522.5162030163983,1257.231710416533,1.472703357121548,-1.472703357121548
Lemvig-Thyborøn Håndbold,Ribe-Esbjerg HH,23,26,1261.4827308776948,1354.9684764896372,1254.9332914039755,1361.5179159633565,-6.54943947371937,6.549439473719369
Århus Håndbold,SønderjyskE Herrer,25,28,1358.7432404002936,1340.0203041355112,1350.3086950710453,1348.4548494647595,-8.434545329248346,8.434545329248346
Lemvig-Thyborøn Håndbold,SønderjyskE Herrer,27,27,1254.9332914039755,1348.4548494647595,1255.3844535793967,1348.0036872893384,0.4511621754211693,-0.4511621754211701
Ribe-Esbjerg HH,Nordsjælland Håndbold,32,24,1361.5179159633565,1257.231710416533,1365.64590771017,1253.1037186697195,4.127991746813363,-4.127991746813363
TTH Holstebro,Skanderborg Håndbold,31,18,1462.5503710508942,1396.1466538566565,1467.314788602031,1391.3822363055197,4.764417551136806,-4.764417551136806
Bjerringbro-Silkeborg,Fredericia Håndboldklub,33,29,1451.3317369425683,1386.738863361991,1456.1265766664146,1381.9440236381447,4.7948397238463,-4.7948397238463
KIF Kolding,TTH Holstebro,22,25,1272.303397116676,1467.314788602031,1267.45958849363,1472.158597225077,-4.843808623046036,4.843808623046037
Nordsjælland Håndbold,Lemvig-Thyborøn Håndbold,24,23,1253.1037186697195,1255.3844535793967,1259.022035016202,1249.4661372329142,5.918316346482577,-5.918316346482577
Fredericia Håndboldklub,TTH Holstebro,28,38,1381.9440236381447,1472.158597225077,1375.3396284744051,1478.7629923888167,-6.604395163739537,6.604395163739538
Skjern Håndbold,Skanderborg Håndbold,29,24,1478.860920224877,1391.3822363055197,1483.2712783350319,1386.9718781953648,4.410358110154797,-4.410358110154797
Fredericia Håndboldklub,KIF Kolding,26,25,1375.3396284744051,1267.45958849363,1379.407243802728,1263.391973165307,4.067615328322978,-4.067615328322978
Fredericia Håndboldklub,Skanderborg Håndbold,33,28,1379.407243802728,1386.9718781953648,1385.4143296605243,1380.9647923375685,6.0070858577962944,-6.0070858577962944
Mors-Thy Håndbold,Århus Håndbold,38,26,1330.3228252544636,1350.3086950710453,1336.5385878673821,1344.0929324581268,6.215762612918573,-6.215762612918573
SønderjyskE Herrer,Skjern Håndbold,27,25,1348.0036872893384,1483.2712783350319,1356.156182818906,1475.1187828054642,8.15249552956765,-8.15249552956765
Århus Håndbold,KIF Kolding,35,30,1344.0929324581268,1263.391973165307,1348.6171563420075,1258.8677492814263,4.5242238838806275,-4.5242238838806275
Aalborg Håndbold,Lemvig-Thyborøn Håndbold,28,27,1522.5162030163983,1249.4661372329142,1523.8089619112359,1248.1733783380766,1.2927588948374664,-1.2927588948374664
Bjerringbro-Silkeborg,Mors-Thy Håndbold,30,21,1456.1265766664146,1336.5385878673821,1459.9974984545909,1332.667666079206,3.870921788176254,-3.870921788176254
Bjerringbro-Silkeborg,GOG,32,29,1483.0338284079157,2155.9869586617865,1497.0338284079157,2141.9869586617865,14.0,-14.0
Bjerringbro-Silkeborg,Århus Håndbold,29,32,1497.0338284079157,1348.6171563420075,1486.4204283172085,1359.2305564327148,-10.613400090707257,10.613400090707257
GOG,Nordsjælland Håndbold,34,21,2150.5172636983543,1268.8460019713573,2150.5172636983543,1268.8460019713573,0.0,0.0
KIF Kolding,Aalborg Håndbold,29,32,1258.8677492814263,1523.8089619112359,1255.198761653607,1527.477949539055,-3.6689876278192,3.668987627819201
Mors-Thy Håndbold,Lemvig-Thyborøn Håndbold,29,27,1332.667666079206,1248.1733783380766,1337.128162045155,1243.7128823721275,4.460495965949028,-4.460495965949028
Bjerringbro-Silkeborg,KIF Kolding,26,31,1486.4204283172085,1255.198761653607,1474.41590431726,1267.2032856535557,-12.004523999948503,12.004523999948503
Ribe-Esbjerg HH,Aalborg Håndbold,30,31,1365.64590771017,1527.477949539055,1360.2446860128953,1532.8791712363297,-5.40122169727473,5.40122169727473
Skjern Håndbold,Nordsjælland Håndbold,29,26,1475.1187828054642,1268.8460019713573,1477.5334000874511,1266.4313846893704,2.4146172819870024,-2.4146172819870024
TTH Holstebro,SønderjyskE Herrer,29,27,1478.7629923888167,1356.156182818906,1482.5831979880422,1352.3359772196804,3.8202055992255,-3.8202055992255
GOG Håndbold,Skanderborg Håndbold,29,27,1503.5635294308117,1380.9647923375685,1507.3838706476452,1377.144451120735,3.820341216833514,-3.820341216833514
KIF Kolding,Fredericia Håndboldklub,26,34,1267.2032856535557,1385.4143296605243,1261.0692311928728,1391.5483841212072,-6.134054460682927,6.134054460682926
Lemvig-Thyborøn Håndbold,Aalborg Håndbold,22,22,1243.7128823721275,1532.8791712363297,1247.4508760250462,1529.141177583411,3.737993652918596,-3.737993652918595
Mors-Thy Håndbold,Bjerringbro-Silkeborg,20,32,1337.128162045155,1474.41590431726,1331.3145961153264,1480.2294702470886,-5.813565929828639,5.813565929828639
TTH Holstebro,Nordsjælland Håndbold,33,23,1482.5831979880422,1266.4313846893704,1484.8318475246244,1264.1827351527882,2.2486495365823123,-2.2486495365823123
Lemvig-Thyborøn Håndbold,GOG,26,34,1261.1330765536682,2169.8563161079596,1261.1330765536682,2169.8563161079596,0.0,0.0
Aalborg Håndbold,Ribe-Esbjerg HH,30,27,1529.141177583411,1360.2446860128953,1532.1837165250263,1357.20214707128,3.0425389416153346,-3.0425389416153346
KIF Kolding,Bjerringbro-Silkeborg,27,27,1261.0692311928728,1480.2294702470886,1263.6311232089836,1477.6675782309778,2.5618920161108223,-2.5618920161108223
Skanderborg Håndbold,GOG,29,33,1391.4657028123338,2179.6369833407352,1391.4657028123338,2179.6369833407352,0.0,0.0
Mors-Thy Håndbold,Fredericia Håndboldklub,34,29,1331.3145961153264,1391.5483841212072,1338.2065237538252,1384.6564564827083,6.891927638498797,-6.891927638498797
Ribe-Esbjerg HH,TTH Holstebro,30,26,1357.20214707128,1484.8318475246244,1365.226326038896,1476.8076685570084,8.024178967616185,-8.024178967616185
GOG,Lemvig-Thyborøn Håndbold,30,27,2188.2131146118045,1271.173663070029,2188.2131146118045,1271.173663070029,0.0,0.0
Nordsjælland Håndbold,Skjern Håndbold,25,31,1264.1827351527882,1477.5334000874511,1259.6470263236904,1482.0691089165489,-4.535708829097663,4.535708829097663
Århus Håndbold,Mors-Thy Håndbold,24,26,1359.2305564327148,1338.2065237538252,1350.7573526837095,1346.6797275028305,-8.473203749005346,8.473203749005346
Aalborg Håndbold,GOG,32,26,1550.7003166186962,2197.274383584437,1564.7003166186962,2183.274383584437,14.0,-14.0
Lemvig-Thyborøn Håndbold,Skjern Håndbold,27,24,1271.173663070029,1482.0691089165489,1280.5967065602506,1472.6460654263274,9.423043490221533,-9.423043490221533
Ribe-Esbjerg HH,Skjern Håndbold,21,24,1365.226326038896,1472.6460654263274,1358.9109776606049,1478.9614138046186,-6.315348378291156,6.315348378291156
SønderjyskE Herrer,Århus Håndbold,35,25,1352.3359772196804,1350.7573526837095,1358.1894563274761,1344.9038735759138,5.853479107795689,-5.853479107795689
Aalborg Håndbold,Skjern Håndbold,28,28,1564.7003166186962,1478.9614138046186,1562.1399030514197,1481.5218273718951,-2.5604135672765045,2.5604135672765045
GOG,KIF Kolding,36,33,2192.4150590683016,1277.208549780178,2192.4150590683016,1277.208549780178,0.0,0.0
SønderjyskE Herrer,Fredericia Håndboldklub,30,22,1358.1894563274761,1384.6564564827083,1364.514101930084,1378.3318108801004,6.324645602607901,-6.324645602607901
GOG Håndbold,Aalborg Håndbold,30,34,1507.3838706476452,1562.1399030514197,1500.1837719920286,1569.3400017070362,-7.200098655616589,7.200098655616589
Nordsjælland Håndbold,Århus Håndbold,27,28,1259.6470263236904,1344.9038735759138,1252.9593413575278,1351.5915585420764,-6.687684966162647,6.687684966162648
Fredericia Håndboldklub,Mors-Thy Håndbold,22,26,1378.3318108801004,1346.6797275028305,1369.6800558793623,1355.3314825035686,-8.651755000738135,8.651755000738135
SønderjyskE Herrer,Bjerringbro-Silkeborg,28,30,1364.514101930084,1477.6675782309778,1358.295080331939,1483.8865998291228,-6.219021598144986,6.219021598144985
KIF Kolding,Skanderborg Håndbold,24,31,1277.208549780178,1391.4657028123338,1271.0080699511182,1397.6661826413936,-6.200479829059782,6.200479829059782
Skjern Håndbold,GOG,36,32,1502.905277699224,2215.0417147205003,1516.905277699224,2201.0417147205003,14.0,-14.0
TTH Holstebro,Aalborg Håndbold,25,27,1476.8076685570084,1569.3400017070362,1470.2422117539288,1575.9054585101157,-6.565456803079533,6.565456803079532
SønderjyskE Herrer,TTH Holstebro,25,25,1358.295080331939,1470.2422117539288,1359.0557921398286,1469.4814999460393,0.7607118078894275,-0.7607118078894275
Skanderborg Håndbold,KIF Kolding,35,29,1397.6661826413936,1271.0080699511182,1401.4183263481968,1267.2559262443149,3.7521437068033725,-3.7521437068033725
TTH Holstebro,Ribe-Esbjerg HH,27,27,1469.4814999460393,1358.9109776606049,1466.503915171644,1361.8885624350003,-2.9775847743952983,2.9775847743952983
Lemvig-Thyborøn Håndbold,TTH Holstebro,23,34,1280.5967065602506,1466.503915171644,1275.599947664922,1471.5006740669726,-4.996758895328592,4.996758895328593
Nordsjælland Håndbold,Bjerringbro-Silkeborg,30,34,1252.9593413575278,1483.8865998291228,1248.7189192998505,1488.1270218868,-4.240422057677205,4.240422057677205
Skanderborg Håndbold,Mors-Thy Håndbold,27,19,1401.4183263481968,1355.3314825035686,1406.524067371607,1350.2257414801584,5.105741023410246,-5.105741023410246
Århus Håndbold,Ribe-Esbjerg HH,27,23,1351.5915585420764,1361.8885624350003,1357.6445482074776,1355.8355727695991,6.05298966540112,-6.05298966540112
Bjerringbro-Silkeborg,SønderjyskE Herrer,32,21,1488.1270218868,1359.0557921398286,1491.838625227051,1355.3441887995778,3.711603340250878,-3.711603340250878
Skjern Håndbold,Lemvig-Thyborøn Håndbold,34,27,1516.905277699224,1275.599947664922,1518.7313481546475,1273.7738772094983,1.8260704554237268,-1.8260704554237268
Aalborg Håndbold,GOG,33,33,1586.604214920233,2210.1813430591574,1593.604214920233,2203.1813430591574,7.0,-7.0
Lemvig-Thyborøn Håndbold,SønderjyskE Herrer,25,28,1273.7738772094983,1355.3441887995778,1267.0242584442117,1362.0938075648644,-6.749618765286666,6.749618765286666
Mors-Thy Håndbold,Skanderborg Håndbold,28,28,1350.2257414801584,1406.524067371607,1350.0515533551347,1406.6982554966307,-0.17418812502366232,0.17418812502366232
TMS Ringsted,Skjern Håndbold,19,22,1265.514446784457,1518.7313481546475,1261.6484907274762,1522.5973042116284,-3.8659560569808002,3.8659560569808002
Ribe-Esbjerg HH,Skanderborg Håndbold,29,34,1355.8355727695991,1406.6982554966307,1348.5700658394132,1413.9637624268166,-7.26550693018587,7.26550693018587
Fredericia Håndboldklub,Mors-Thy Håndbold,33,39,1369.6800558793623,1350.0515533551347,1361.2302970369553,1358.5013121975417,-8.449758842407022,8.449758842407022
KIF Kolding,GOG,28,36,1285.4535285008253,2211.8842100900106,1285.4535285008253,2211.8842100900106,0.0,0.0
Ribe-Esbjerg HH,Lemvig-Thyborøn Håndbold,32,32,1348.5700658394132,1267.0242584442117,1346.080096275174,1269.514228008451,-2.4899695642393866,2.4899695642393866
Skjern Håndbold,TTH Holstebro,27,33,1522.5973042116284,1471.5006740669726,1513.6188808251982,1480.4790974534028,-8.978423386430219,8.978423386430219
Ribe-Esbjerg HH,Aalborg Håndbold,30,35,1346.080096275174,1593.604214920233,1342.1185014684108,1597.5658097269961,-3.961594806763007,3.961594806763006
KIF Kolding,Mors-Thy Håndbold,28,27,1285.4535285008253,1358.5013121975417,1292.5607312669301,1351.3941094314368,7.107202766104834,-7.107202766104834
Lemvig-Thyborøn Håndbold,Bjerringbro-Silkeborg,26,27,1269.514228008451,1491.838625227051,1265.1292778817235,1496.2235753537784,-4.384950126727523,4.384950126727523
Skanderborg Håndbold,Skjern Håndbold,27,29,1413.9637624268166,1513.6188808251982,1407.5179684159095,1520.0646748361053,-6.445794010907191,6.445794010907191
Mors-Thy Håndbold,SønderjyskE Herrer,22,25,1351.3941094314368,1362.0938075648644,1343.4538643600783,1370.034052636223,-7.940245071358418,7.940245071358418
Skanderborg Håndbold,Aalborg Håndbold,30,26,1407.5179684159095,1597.5658097269961,1416.590772149936,1588.4930059929698,9.072803734026254,-9.072803734026254
SønderjyskE Herrer,Bjerringbro-Silkeborg,32,28,1370.034052636223,1496.2235753537784,1378.0340366178777,1488.2235913721236,7.999983981654932,-7.999983981654932
Fredericia Håndboldklub,Skjern Håndbold,31,35,1361.2302970369553,1520.0646748361053,1355.7787145839811,1525.5162572890795,-5.451582452974282,5.451582452974282
Ribe-Esbjerg HH,Fredericia Håndboldklub,31,32,1342.1185014684108,1355.7787145839811,1334.2279930487525,1363.6692230036394,-7.890508419658419,7.890508419658419
Aalborg Håndbold,Ribe-Esbjerg HH,29,31,1588.4930059929698,1334.2279930487525,1576.1013537755068,1346.6196452662155,-12.39165221746285,12.39165221746285
TMS Ringsted,Skanderborg Håndbold,29,26,1261.6484907274762,1416.590772149936,1270.1315210553735,1408.1077418220386,8.483030327897323,-8.483030327897323
KIF Kolding,GOG,27,36,1314.5662895678659,2220.6546873376583,1314.5662895678659,2220.6546873376583,0.0,0.0
Lemvig-Thyborøn Håndbold,Skjern Håndbold,35,31,1265.1292778817235,1525.5162572890795,1275.383779135767,1515.261756035036,10.25450125404358,-10.25450125404358
Skanderborg Håndbold,TMS Ringsted,29,25,1408.1077418220386,1270.1315210553735,1411.6697413131587,1266.5695215642534,3.5619994911200243,-3.5619994911200243
SønderjyskE Herrer,TTH Holstebro,33,28,1378.0340366178777,1480.4790974534028,1385.6351136399146,1472.878020431366,7.60107702203682,-7.60107702203682
Fredericia Håndboldklub,Lemvig-Thyborøn Håndbold,31,23,1363.6692230036394,1275.383779135767,1368.0660275466591,1270.9869745927474,4.396804543019745,-4.396804543019745
Ribe-Esbjerg HH,Skjern Håndbold,36,23,1346.6196452662155,1515.261756035036,1355.3328327271317,1506.5485685741196,8.713187460916183,-8.713187460916183
TTH Holstebro,Bjerringbro-Silkeborg,31,33,1472.878020431366,1488.2235913721236,1465.0158260231706,1496.085785780319,-7.862194408195272,7.862194408195272
Bjerringbro-Silkeborg,Lemvig-Thyborøn Håndbold,28,27,1496.085785780319,1270.9869745927474,1498.1841257523677,1268.8886346206987,2.098339972048799,-2.098339972048799
Mors-Thy Håndbold,KIF Kolding,29,24,1343.4538643600783,1314.5662895678659,1348.8485531035692,1309.171600824375,5.394688743490829,-5.394688743490829
Skanderborg Håndbold,KIF Kolding,25,29,1411.6697413131587,1309.171600824375,1401.8277725529472,1319.0135695845865,-9.841968760211568,9.841968760211568
Skanderborg Håndbold,GOG,28,29,1423.4562883807887,2230.609650449392,1423.4562883807887,2230.609650449392,0.0,0.0
SønderjyskE Herrer,Bjerringbro-Silkeborg,32,24,1385.6351136399146,1498.1841257523677,1393.4059370434038,1490.4133023488785,7.77082340348921,-7.77082340348921
GOG,TMS Ringsted,28,22,2236.703041904265,1283.5723551334606,2236.703041904265,1283.5723551334606,0.0,0.0
TTH Holstebro,SønderjyskE Herrer,32,29,1465.0158260231706,1393.4059370434038,1469.6927798883105,1388.728983178264,4.676953865139918,-4.676953865139918
Bjerringbro-Silkeborg,KIF Kolding,37,29,1490.4133023488785,1319.0135695845865,1493.4137868384385,1316.0130850950266,3.0004844895598954,-3.0004844895598954
TMS Ringsted,Fredericia Håndboldklub,30,31,1283.5723551334606,1368.0660275466591,1276.8718488300024,1374.7665338501174,-6.7005063034582655,6.7005063034582655
Skjern Håndbold,TTH Holstebro,37,31,1506.5485685741196,1469.6927798883105,1511.809391324198,1464.431957138232,5.260822750078407,-5.260822750078407
Aalborg Håndbold,TMS Ringsted,39,24,1576.1013537755068,1276.8718488300024,1576.1013537755068,1276.8718488300024,0.0,0.0
GOG,Ribe-Esbjerg HH,33,25,2246.8337025950495,1378.61470948281,2246.8337025950495,1378.61470948281,0.0,0.0
KIF Kolding,TTH Holstebro,32,32,1316.0130850950266,1464.431957138232,1317.3865221453525,1463.0585200879061,1.3734370503258513,-1.3734370503258513
Mors-Thy Håndbold,Aalborg Håndbold,26,28,1348.8485531035692,1576.1013537755068,1344.5464001548578,1580.4035067242182,-4.3021529487114485,4.3021529487114485
Fredericia Håndboldklub,Ribe-Esbjerg HH,30,37,1374.7665338501174,1378.61470948281,1366.7111832007467,1386.6700601321807,-8.055350649370766,8.055350649370766
Skanderborg Håndbold,Fredericia Håndboldklub,30,32,1423.4562883807887,1366.7111832007467,1414.382970613764,1375.7845009677715,-9.073317767024704,9.073317767024704
Aalborg Håndbold,TTH Holstebro,36,38,1580.4035067242182,1463.0585200879061,1570.312110948728,1473.1499158633962,-10.091395775490044,10.091395775490044
